AccountZAnnualRevenue,AccountZBillingCountry,AccountZBillingState,AccountZIndustry,AccountZIsPersonAccount,AccountZName,AccountZType,AccountId,AmountPaid,ApplicationCaseId,ApplicationCategory,ApplicationSourceFlag,ApplicationType,AppliedDate,BusinessLicenseZAccountId,BusinessLicenseZBusinessTypeZName,BusinessLicenseZBusinessTypeId,BusinessLicenseZIdentifier,BusinessLicenseZIssuer,BusinessLicenseZName,BusinessLicenseZPeriodEnd,BusinessLicenseZPeriodStart,BusinessLicenseZRegAuthTypeZName,BusinessLicenseZRegAuthTypeZRegulatoryAuthorityZName,BusinessLicenseZRegulatoryAuthorizationTypeId,BusinessLicenseZStatus,BusinessTypeZAuthorizationActivityType,BusinessTypeZIndustry,BusinessTypeZName,BusinessTypeId,CaseZAccountZIndustry,CaseZAccountZName,CaseZAccountZType,CaseZAccountId,CaseZCreatedDate,CaseZReason,CaseZStatus,CaseZSuppliedName,CaseZType,Category,CreatedDate,Id,LicensePermitNameId,LicenseTypeId,Name,RegAuthTypeZDurationType,RegAuthTypeZIssuingDepartmentId,RegAuthTypeZName,RegAuthTypeZProcessingDuration,RegAuthTypeZRegulatoryAuthCategory,RegAuthTypeZRegulatoryAuthCode,RegAuthTypeZRegulatoryAuthorityZName,Status,WasReturned
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-07-10T14:34:40.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaFHIA0,,0ehHr000000CdF7IAK,BLA-0000000388,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-12-07T06:43:31.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:10.000Z,0f0Hr000000XaHZIA0,,0ehHr000000CdFRIA0,BLA-0000000530,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,Inspection Phase,false
,,,,,,,001Hr00001s8t3oIAA,,,,Business License Application,,2021-08-18T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,Permit,2023-11-07T15:01:48.000Z,0f0Hr000000XZuEIAW,,0ehHr000000CdF9IAK,BLA-0000000066,Hour,19pHr000000CeuHIAS,Petroleum Tank Permit,,Permit,,Department of Building Inspection,Violations Observed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-11-16T21:09:47.000Z,,,,,,,,,,,,,Business,Retail,Beauty Salon,2gFHr000000XaQpMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaBGIA0,,0ehHr000000CdFrIAK,BLA-0000000139,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-06-02T00:15:18.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:10.000Z,0f0Hr000000XaHwIAK,,0ehHr000000CdF7IAK,BLA-0000000553,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-06-25T01:43:12.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaFKIA0,,0ehHr000000CdF6IAK,BLA-0000000391,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-11-11T08:23:31.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaH8IAK,,0ehHr000000CdFrIAK,BLA-0000000503,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-03-18T18:33:49.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaGcIAK,,0ehHr000000CdF6IAK,BLA-0000000471,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-10-17T12:02:45.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaGdIAK,,0ehHr000000CdFrIAK,BLA-0000000472,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-06-15T15:53:13.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:10.000Z,0f0Hr000000XaHQIA0,,0ehHr000000CdF7IAK,BLA-0000000521,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Inspection Completed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-11-19T15:55:05.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaERIA0,,0ehHr000000CdF7IAK,BLA-0000000336,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-03-17T04:50:15.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaDcIAK,,0ehHr000000CdF6IAK,BLA-0000000285,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-11-06T20:52:50.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaEGIA0,,0ehHr000000CdFRIA0,BLA-0000000325,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-06-11T15:37:56.000Z,,,,,,,,,,,,,Business,Retail,Retail,2gFHr000000XaQoMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCNIA0,,0ehHr000000CdFrIAK,BLA-0000000208,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Completed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2021-01-27T22:06:47.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaDmIAK,,0ehHr000000CdFrIAK,BLA-0000000295,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2021-07-02T19:52:02.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaG6IAK,,0ehHr000000CdFEIA0,BLA-0000000439,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-03-18T03:37:51.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaEOIA0,,0ehHr000000CdF7IAK,BLA-0000000333,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Inspection Completed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-09-28T15:21:33.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T16:06:55.000Z,0f0Hr000000XaASIA0,,0ehHr000000CdFrIAK,BLA-0000000093,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-05-15T15:33:56.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaC7IAK,,0ehHr000000CdFEIA0,BLA-0000000192,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-10-06T02:40:46.000Z,,,,,,,,,,,,,Business,Food and Beverages,Restaurant,2gFHr000000XaQsMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaAsIAK,,0ehHr000000CdF7IAK,BLA-0000000115,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-07-08T09:50:06.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaE6IAK,,0ehHr000000CdFEIA0,BLA-0000000315,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-05-06T07:11:39.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaEVIA0,,0ehHr000000CdFRIA0,BLA-0000000340,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-01-04T05:51:44.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaG2IAK,,0ehHr000000CdF7IAK,BLA-0000000435,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-03-09T12:01:34.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaG9IAK,,0ehHr000000CdF7IAK,BLA-0000000442,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-07-15T16:05:28.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaBrIAK,,0ehHr000000CdF7IAK,BLA-0000000176,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-09-28T16:39:32.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:10.000Z,0f0Hr000000XaHeIAK,,0ehHr000000CdF6IAK,BLA-0000000535,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2022-03-26T07:10:04.000Z,,,,,,,,,,,,,Business,Food and Beverages,Restaurant,2gFHr000000XaQsMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaAyIAK,,0ehHr000000CdFrIAK,BLA-0000000121,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-03-01T21:58:42.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaFGIA0,,0ehHr000000CdF6IAK,BLA-0000000387,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-05-18T22:58:12.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaD3IAK,,0ehHr000000CdF6IAK,BLA-0000000250,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-07-16T08:12:32.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaDlIAK,,0ehHr000000CdF6IAK,BLA-0000000294,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-06-15T10:58:12.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaDAIA0,,0ehHr000000CdFrIAK,BLA-0000000257,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-03-11T17:06:11.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T16:11:35.000Z,0f0Hr000000XaAiIAK,,0ehHr000000CdF6IAK,BLA-0000000105,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-03-15T17:16:20.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaDxIAK,,0ehHr000000CdF7IAK,BLA-0000000306,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-08-25T06:54:25.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCIIA0,,0ehHr000000CdFEIA0,BLA-0000000203,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-04-19T10:06:39.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaFyIAK,,0ehHr000000CdF7IAK,BLA-0000000431,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-10-16T13:24:16.000Z,,,,,,,,,,,,,Business,Food and Beverages,Restaurant,2gFHr000000XaQsMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaB0IAK,,0ehHr000000CdFRIA0,BLA-0000000123,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,Inspection Completed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-07-28T04:46:37.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaEHIA0,,0ehHr000000CdFEIA0,BLA-0000000326,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-11-26T06:19:14.000Z,,,,,,,,,,,,,Business,Food and Beverages,Restaurant,2gFHr000000XaQsMAK,,,,,,,,,,Permit,2023-12-18T16:11:35.000Z,0f0Hr000000XaAlIAK,,0ehHr000000CdFrIAK,BLA-0000000108,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-09-10T07:11:26.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaFBIA0,,0ehHr000000CdFrIAK,BLA-0000000382,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-08-22T03:13:25.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaFoIAK,,0ehHr000000CdFrIAK,BLA-0000000421,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-08-04T07:37:13.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaEPIA0,,0ehHr000000CdFEIA0,BLA-0000000334,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-03-20T08:58:03.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCnIAK,,0ehHr000000CdFEIA0,BLA-0000000234,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-12-27T05:08:20.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaEFIA0,,0ehHr000000CdF6IAK,BLA-0000000324,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Violations Observed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-11-09T07:26:06.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:10.000Z,0f0Hr000000XaHVIA0,,0ehHr000000CdFRIA0,BLA-0000000526,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-07-12T15:29:01.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:10.000Z,0f0Hr000000XaHRIA0,,0ehHr000000CdFrIAK,BLA-0000000522,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Completed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2021-06-16T20:07:40.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCBIA0,,0ehHr000000CdFEIA0,BLA-0000000196,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-04-18T18:23:29.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCWIA0,,0ehHr000000CdFrIAK,BLA-0000000217,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-04-17T16:09:39.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaEKIA0,,0ehHr000000CdF6IAK,BLA-0000000329,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-08-26T12:29:35.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaECIA0,,0ehHr000000CdFrIAK,BLA-0000000321,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-09-08T20:30:08.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaExIAK,,0ehHr000000CdF6IAK,BLA-0000000368,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-05-17T15:23:24.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:10.000Z,0f0Hr000000XaHvIAK,,0ehHr000000CdFEIA0,BLA-0000000552,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-02-28T06:51:57.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaCdIAK,,0ehHr000000CdFEIA0,BLA-0000000224,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-08-29T11:09:43.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaEjIAK,,0ehHr000000CdFrIAK,BLA-0000000354,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Completed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-03-30T02:54:43.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaGnIAK,,0ehHr000000CdFrIAK,BLA-0000000482,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-10-26T21:24:08.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaGqIAK,,0ehHr000000CdFrIAK,BLA-0000000485,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Application Accepted,false
